uid,poi_href,poi_id,name,star,content,datetime,description,pics,tel,site,time,traffic,ticket,opentime,location,insides
62689317,/poi/2842.html,2842,蔡林记热干面馆(户部巷店),4,作为武汉热干面的最大连锁，进门就看得出来还是很有底蕴的，味道也很不错，去武汉一定要去尝一尝才好。,2015-04-28 08:43:22,,,,,,,,,,
62689317,/poi/2847.html,2847,四季美汤包,5,比起热干面来，我还是更爱吃四季美的汤包，很鲜，因为很嫩，不过不知道是不是应为在户部巷吃的缘故，还是有点小贵的，不过不爱吃热干面主要还是因为我觉得芝麻糊拌出的面很奇怪啦。,2014-07-17 00:05:47,,,,,,,,,,
62689317,/poi/3499.html,3499,烟袋斜街,5,后海旁边，有些商业化，喜欢逛街的蜂蜂可以去。北京确实是很有历史底蕴的地方。,2015-04-29 10:33:30,烟袋斜街是一条具有传统文化特色的商业步行街。它东起地安门外大街，为东北西南走向，出西南口拐弯就可看到著名燕京八小景之一的“银锭观山”，全长232米。据说在斜街的东口路北曾有一家烟袋铺，门前竖着的木雕大烟袋当幌子，足有一人多高，粗如饭碗一般，金黄色的烟袋锅上还系着条红绸穗，远远就能看到，十分的醒目。此街也由此得名流传至今。 其实烟袋斜街本身就宛如一只烟袋。细长的街道好似烟袋杆儿，东头入口像烟袋嘴儿，西头入口折向南边，通往银锭桥，看上去活象烟袋锅儿。正是基于这两方面的原因，以“烟袋”命名斜街，真可谓名副其实了。 烟袋斜街是北京最古老的的一条商业街，在清朝时主要经营烟具，装裱字画和贩卖古玩玉器，是一条繁华的商业街。在人潮涌动的街道上，你时不时就会走到风格迥异的店铺面前，可能以前这些店面里面卖的就是名家字画，但是更多的是些独具特色小吃和民族气息十足的纪念品。,1113,,,2小时,公交： 乘坐5、60、107、124、635路公交车鼓楼站下车步行202米即到。 地铁： 乘坐地铁二号线鼓楼大街站下。 乘坐地铁六号线南锣鼓巷站下或北海北站下。,免费,全天开放,北京市西城区地安门外大街,
62689317,/poi/5807.html,5807,武昌起义军政府旧址,4,就在离黄鹤楼的不远处，交通还是很方便的，对历史感兴趣的还是很推荐去的，当然，不太感兴趣但时间多的朋友也可以去，这些东西，认真看看还是挺能丰富一下知识的呢。,2015-04-29 10:20:02,这里是辛亥革命第一枪打响的地方，其主体分为南北两个广场，北广场是原为清末湖北省谘议局，武昌起义成功后，革命党人在这里成立军政府，一度代行“中华民国中央政府”职权，现为辛亥革命武昌起义纪念馆；因其主体建筑为红色楼房，因此又被称为“红楼”。南广场是为纪念辛亥革命一百周年新修的广场，其间矗立着一个红色三角形建筑为辛亥革命博物馆。,1945,027-88877172;027-88875306,,1小时,公交 1、乘坐61、222、503、519、522、536、537、596、608、703、728路公交车至【阅马场】站即达 2、乘坐10、61、108、401、电1、电4路公交车至【黄鹤楼】站下，再向东南方向步行月200米即可。,辛亥革命纪念馆，免费，每30分钟免费派发35张票。但必须登记个人信息； 辛亥革命博物馆，免费，在广场票亭凭个人有效证件领取参观券。,辛亥革命纪念馆，周二至周日，每天9：00-17：00，16：00起停止入馆； 辛亥革命纪念馆，每周二至周日，每天9:00-17:00，16：00起停止入馆，领票时间为开放日的9:00-11:30；13:00-16:00。,湖北省武汉市武昌区武珞路1号,
62689317,/poi/5807.html,5807,武昌起义军政府旧址,4,红楼，武昌起义的地方，常规的纪念馆模样，就在黄鹤楼下面不远的地方，对历史有兴趣的还是可以去看看的。,2015-04-11 11:03:50,这里是辛亥革命第一枪打响的地方，其主体分为南北两个广场，北广场是原为清末湖北省谘议局，武昌起义成功后，革命党人在这里成立军政府，一度代行“中华民国中央政府”职权，现为辛亥革命武昌起义纪念馆；因其主体建筑为红色楼房，因此又被称为“红楼”。南广场是为纪念辛亥革命一百周年新修的广场，其间矗立着一个红色三角形建筑为辛亥革命博物馆。,1945,027-88877172;027-88875306,,1小时,公交 1、乘坐61、222、503、519、522、536、537、596、608、703、728路公交车至【阅马场】站即达 2、乘坐10、61、108、401、电1、电4路公交车至【黄鹤楼】站下，再向东南方向步行月200米即可。,辛亥革命纪念馆，免费，每30分钟免费派发35张票。但必须登记个人信息； 辛亥革命博物馆，免费，在广场票亭凭个人有效证件领取参观券。,辛亥革命纪念馆，周二至周日，每天9：00-17：00，16：00起停止入馆； 辛亥革命纪念馆，每周二至周日，每天9:00-17:00，16：00起停止入馆，领票时间为开放日的9:00-11:30；13:00-16:00。,湖北省武汉市武昌区武珞路1号,
62689317,/poi/6196.html,6196,光谷步行街,4,光谷步行街应该是武昌区的商业中心了吧，然后也是交通集散地。那边欧洲风情街还是挺有意思的，虽然我去时似乎刚弄好没多久还不太热闹。,2015-04-05 12:48:39,,,,,,,,,,
62689317,/poi/7272.html,7272,凤凰古城,5,沱江边上，凤凰本身也不大，所以如果去的话肯定会逛到的，那就静静的享受一段慢时光吧。,2015-04-29 10:35:35,凤凰古城是国家历史文化名城，曾被新西兰著名作家路易艾黎称赞为中国最美丽的小城。 毗邻吉首的德夯苗寨、永顺的猛洞河、贵州的梵净山，是怀化、吉首、贵州铜仁三地之间的必经之路。作为一座国家历史文化名城，凤凰的风景将自然的、人文的特质有机融合到一处，透视后的沉重感也许正是其吸引八方游人的精髓。 这座曾被新西兰作家路易艾黎称作“中国最美丽的小城”之一的凤凰古城建于清康熙时，这颗“湘西明珠”是名副其的“小”，小到城内仅有一条像样的东西大街，可它却是一条绿色长廊。 古城是非常适合步行游览的，如果你只有一天的时间，那可以从北门城楼出发，沿着城墙，经过杨家祠堂，来到东门。之后逛一逛东正街，熊希龄故居和沈从文故居，还有古城博物馆都在附近。晚上，回到东门外的虹桥，美丽的凤凰夜景等着你。,14364,0743-3502059;0743-3223315;0743-3229364,http://www.hnphoenix.com/,1-3小时,1. 距离凤凰县最近的机场：铜仁凤凰机场、张家界荷花机场及怀化的芷江机场，抵达后需再换乘汽车。凤凰县也没有火车站，相近的有吉首火车站可以中转。  2. 凤凰县内共三个汽车站，其中游客涉及较多的是城北汽车站和沱田汽车站。前者又称凤凰汽车北站或凤凰汽车客运总站，游客乘车到凤凰，基本都是在此站下车。而前往洪江古商城、黔阳古城、雪峰山漂流等地的游客，可以在沱田汽车站乘车或中转。  3. 到达凤凰县城后（到达凤凰县的详细交通），在车站外乘坐公交车1路、3路至华南门站下车，即可到达古城区。如从北站打车到虹桥，费用约10-15元（出租车基本都是谈价，不打表）。  4. 古城内禁止汽车出入。,门票148元（门票有效期为3天，长住游客只需在售票处确认后，门票有效期就可根据要求延长。湘西籍游客可凭借身份证免票进入。同时，对于重复来凤凰旅游的游客，一年以内无须重复购票，且购票达到三次者终身免票。）,古城全天开放，古城内的部分景点开放时间为：8:00-18:00。,湖南省湘西土家族苗族自治州凤凰县,沈从文故居|沱江|虹桥|万名塔|凤凰文化广场|沱江吊脚楼|沱江跳岩
62689317,/poi/9288.html,9288,星海广场,4,去星海广场时正好赶上啤酒节，可惜进去早了，人家表演什么的都还没开始呢，等不住又出来了。,2015-01-15 00:51:55,大连星海广场是亚洲最大的城市广场，为纪念香港回归而建。整座广场呈椭圆形，面积比两个天安门还大，中央大道贯穿广场中心，矗立着全国最大的汉白玉华表，999块四川红大理石散布广场各个角落，上面刻着天干地支、24节气和12生肖，突显了中国传统文化。 在星海广场不仅可以欣赏到巨型华表、音乐喷泉、各式雕塑，还可以观赏海景和夜景。重大节庆里，还能碰上骑着骏马的女骑警，见识她们飒爽的英姿；在夏季，大连啤酒节还会在这里举行，整个广场转身变成狂欢胜地。,2194,0411-84809653,,1-2小时,乘坐23、16、406、711、801路，202路轻轨电车等公交车在星海会展中心车站下车；公交404路到期货大厦站下车 从大连火车站打车约需20分钟，约20块钱车费,免费,全天,大连市沙河口区中山路572号,
62689317,/poi/9419.html,9419,星海公园,4,作为旅行的话各人觉得最吸引我的不是圣亚，而是洗澡和蹦极。可以那天天气不太好没洗，蹦极也没去。,2015-01-15 00:55:38,星海公园位于大连南部星海湾中段、星海广场西南侧，始建于1909年，是一座历史悠久的开放式海滨公园，由陆地公园和海滨浴场组成。星海公园浴场是大连市四大海水浴场之一。 现在公园整体分为游览区、休息区、儿童游乐园和海水浴场四部分。星海水上乐园里建有高台滑水、磁化游泳池、高台跳水等水上娱乐设施。一直以来，星海公园都是大连市民休憩、戏水、消暑、锻炼的好去处。公园沙滩上夹杂了许多鹅卵石，游客需要穿鞋漫步。,522,0411-84692514,,2-6小时,公交：在大连市内乘坐15、16、25、202、523、528、531路至星海公园站。下车后向东南方步行约100米即可进入公园内,公园免费开放，园内娱乐设施单独收费,公园全天开放，游乐项目营业时间一般为7:30-17:30，夏季会延长,大连市沙河口区中山路634号(西南路口),
62689317,/poi/10341.html,10341,哈尔滨万达广场,5,哈尔滨的万达好像有三个，哈西，中央大街和龙塔附近。都还是挺不错的,2014-07-12 01:01:18,,,,,,,,,,
62689317,/poi/10393.html,10393,北陵,5,如果对清历史或者皇家陵寝感兴趣，还是可以一去的，而但是里面两个单独收费的展馆比较坑，没啥玩意儿，就是整点啊历史资料往那儿一放就完了,2014-07-26 22:25:25,北陵公园是沈阳市最大的公园，公园中部坐落着清朝第二代开国君主皇太极与孝端文皇后的陵墓——北陵（也称为清昭陵），北陵公园内草木葱茏，古松参天，湖水荡漾，楼殿威严，金瓦夺目。园内另一大特色是松龄长达300多年依旧蔽日挺拔的古松群，如忠诚的卫士一般守卫着这座庄严的皇家园林。清幽僻静的公园环境也吸引了不少可爱的小动物，到处觅食无惧人类的小兔子，穿越松间灵活的小松鼠，声音清脆的喜鹊。每逢春夏，园内绿意盎然，适合踏青消暑、赏荷花、泛轻舟，感受历史中蓬勃向荣的朝气。到了冬季，园内又是一派美丽的北国雪景，古色古香的公园淹没在一片雪白中，让人心醉，还可以在湖上体验滑冰的乐趣。 北陵与清福陵和永陵合称为关外三陵，也是清初关外三陵中规模最大、气势最宏伟的一座。与其他皇陵不同的是，北陵没有依山傍水，而是直接建在平地上，并在四周护以缭墙（围墙），极似一座小城。全陵分三部分，主体建筑为前部的牌楼，是一四柱三层的青石建筑，雕刻精美玲珑，是罕见的艺术珍品；后部即方城，建在缭墙之内，如同城中一方小小城池一般；中部主要安置着墓主夫妇清朝第二代开国君主太宗皇太极以及孝端文皇后博尔济吉特氏的棺椁和陪葬品，还有一宝顶可登顶远望，整座北陵风光，尽收眼底。逢年过节还有清民俗文化表演和祭祀演出，是了解清文化的绝好机会。,1466,024-86895895,,2小时,乘坐136、205、210、213、217路公交车至北陵公园站下车即可，或地铁2号线到北陵公园站下车,公园门票6元； 清昭陵旺季：门票50元，学生凭证30元（4月1日-10月31日）； 清昭陵淡季：30元，学生凭证20元（11月1日-次年3月31日）； 60-70周岁老人10元；身高1.3米以下儿童及70周岁以上老人免票,夏季7:00-19:00；冬季8:00-17:30,沈阳市皇姑区泰山路12号,
62689317,/poi/10816.html,10816,嘉华饼屋(南屏街店),5,嘉华是云南这边挺大的一个糕点连锁了，很喜欢他家的云腿月饼，这几年几乎每年都买。,2015-04-29 10:41:27,,,,,,,,,,
62689317,/poi/11156.html,11156,侵华日军731部队遗址,5,跟着学校的活动去的，之前就听说过细菌战，到里面会被深深的震撼，随便跟讨厌小日本了。,2014-05-09 12:32:41,侵华日军第731部队罪证遗址位于哈尔滨市平房区，占地面积610万平方米，二战期间，日本法西斯在这里建立了一支世界战争史上规模最大的细菌战部队，这里同德国纳粹的奥斯维辛集中营并称为世界两大灭绝人寰的杀人魔窟。 本部大楼内把房间开辟成罪证陈列馆，基本是以挂在墙上的文字数据图片等资料做展览。,284,,,2小时,乘坐210、220、338、343、348、361、371路公交车新疆大街站下车,免费，持有效证件领取参观门票。,周二-周日9：00-16：30（15：30停止入馆），周一闭馆（法定节假日除外）。,哈尔滨市平房区新疆大街25号,
62689317,/poi/18969.html,18969,北海老街,4,这次去广西的第一个景点，就是一条老街，保存的还是比较完好的，大部分都很有历史的痕迹，不像丽江之类的古城，几乎整个的被重新翻修了一下。至于街上嘛，也是各种小商品店之类的，唯一的遗憾是特色美食比较少。不过这样也好，少点油烟烟火气，单纯的走走逛逛也挺有感觉的，而且这样的话拍起照片来也会更漂亮些。,2017-03-14 14:42:02,北海老街是指中山路和珠海路，现今游览较多的是珠海中路。这是一条百年老街，始建于1883年，长1.44公里，宽9米。老街之“老”，在其独具特色的中西合璧骑楼式建筑风格。沿街遍布英、法、德领事馆旧址，德国森宝洋行旧址和天主教堂女修院旧址，及药堂、酒肆、茶坊等，见证了北海曾经的繁华，被誉为鲜活的“近现代建筑年鉴”。路尾是海关旧址。 老街里，老人们摇着大蒲扇在门边乘凉，小贩用筷夹着虾饼在油锅里滋滋滋地翻转……他们的眼神和这幽深绵长的老巷一样，平静而安详。老街的夜晚也别有一番风味。 附近有个大清邮政北海分局旧址，是目前广西尚存历史最长的邮政局址，陈列了吊灯、马鞍、留声机、钱币、钱罐等珍贵物件，可免费参观。,3373,0779-3060140,,2-3小时,1、可从市区乘坐的士到海关或外沙岛入口游览； 2、乘3路公交车在北部湾广场下车，往新力购物广场的方向顺着直走，步行约15分钟可到； 3、乘2、13路公交车在海角路口下车，过个马路即到,免费,全天,北海市海城区中山路、珠海中路,
62689317,/poi/18971.html,18971,北海银滩,4,从涠洲岛回来的时候去的，当时天比较热，又累，就没有上沙滩玩了。看起来倒是挺热闹的，很多人在玩水，不过也正因为人多，看起来脏兮兮的。总结起来就是，银滩是个当地人休闲娱乐的好地方，对于旅游来说就差点意思了。,2017-03-14 14:44:54,北海银滩是每个人到北海必游的地方，银滩滩面宽阔，沙质细柔洁白，因地势平缓，这里的海水退潮快，涨潮慢，所以游泳安全系数很高，银滩附近海域每年有9个多月可以入水游泳，你还无需担心鲨鱼出没。游客在潮水刚退去的平坦宽阔的海滩漫步，甚至连脚印也不会留下，只有那细腻的白砂在阳光下泛着银光。这一滩碎银，是无价的富矿。,3130,0779-3889566,,半天,银滩距离市区约6km，东西绵延约24km。 1、乘车：市区可乘坐3路公交车到达终点，车票2元/人； 2、打车：乘摩的约8元，或在市区打车到银滩约15分钟，费用15元左右，可讲价； 3、自驾：停车费约20元；若游玩时间长，建议可停在银滩正门（就是钢雕的地方）右边（以面朝大海为准）200米处的停车场,门票免费。其它：1.银滩公园内有电瓶车，可以环海观光游览，10元/人；2.沙滩上有卡丁车，有单人、双人之分，价格淡旺季不同，50-80元/10分钟；摩托艇冲浪5-8元/分钟；3. 更衣5元，冲淡水15元，租太阳伞和桌凳60-100元,全天（清晨4、5点有日出；下午4、5点以后太阳下山，此时拍照、下海游泳最佳，光线最柔，也不易晒伤）,北海银海区银滩路,海滩公园
62689317,/poi/23065.html,23065,张氏帅府博物馆,5,去之前感觉这种故居就一个样，是否值得，但气死真正转下来收获还是很多的，很是的建议大家去一次。,2014-05-09 12:57:59,张氏帅府博物馆是迄今东北地区保存最为完好的名人故居，是北洋政府末代国家元首张作霖及其长子、伟大爱国者张学良将军的官邸和私宅，至今已走过百年风雨。你可以在奢华的帅府内欣赏大量的石雕、木雕、砖雕和壁画作品以及张氏父子众多的珍贵墨宝；还能在赵四小姐楼，倾听那段缠绵感人的爱情故事。,1445,024-24842454,,2小时,乘坐公交105、113、118、132路等公交车到大南门站下车即可,通票50元（含大帅府、赵一荻故居、沈阳金融博物馆）,8:30-18:00（夏季5月1日-10月15日），8:30-17:30（冬季10月16日-次年4月30日）。闭馆前一小时停止售票,沈阳市沈河区朝阳街少帅府巷46号,
62689317,/poi/23372.html,23372,大连滨海路,4,一路绕着海，如果不是和老姐一起的话绝对要骑行一圈，如果下次还有机会过去的话。,2015-01-15 00:53:01,滨海路是滨海北路、东路、中路、西路的总称，从东至西串联了大连众多著名景点。东起风光秀丽的海之韵公园、棒棰岛、老虎滩海洋公园等，中部包含燕窝岭、北大桥、秀月峰等景点，西连森林动物园和星海广场，组成了大连一道独特的风景线，不仅一路空气清新，还有诸多美景，是徒步和摄影的佳选。 另外，因为滨海路将山海相连为一体，象征了爱情的山盟海誓，所以又被称为“情人路”，是当地情侣和新人最爱逛的景点。,1068,,,1-4小时,乘坐公交车一般可至西段的星海广场（18、22、23、37、202、406、531路等公交车经停）或中段的老虎滩（2、4、30、403、404路公交车经停）,免费,全天,辽宁省大连市中山区滨海路,
62689317,/poi/31662.html,31662,长沙书院国际青年旅舍Changsha Shuyuan International Youth Hostel,5,出门之所以首选青旅，一个是省钱（暴露了自己穷逼的事实），另一个就是热闹、温馨，经常是自己一个人出去，一个人旅行最大的好处是自由，不过有时其实很不方便的，吃饭、拼车什么的。而住青旅能很好的解决这个问题，青旅里都各种自来熟，大家聊得很合拍，想自己玩就自己去，不想了就约几个小伙伴一起出去。晚上玩回来也是各种活动各种嗨，而不像住宾馆自己一个人差不多就洗洗睡了。  而书院是很典型的国际青旅，活动区，台球室，厨房什么的，墙上是各种小伙伴温馨的涂鸦，每天晚上大厅会放电影。主要是人好玩啊，我待这两天刚好几个臭味相投的遇一起就通宵了一天半,,,,,,,,,,,
62689317,/poi/34068.html,34068,哈尔滨工业大学,5,母校啊，还能说什么呢，尽管三年都在二区，对一区现在也不太熟悉，但是，毕竟母校啊,2014-05-09 12:32:30,哈尔滨工业大学，简称哈工大，坐落于中国北方冰城哈尔滨市，是中华人民共和国工业和信息化部直属大学，首批211工程、985工程重点建设院校，苏式的主楼，很有特色，电影《情人结》曾在此取景。,452,,,2小时,乘坐10、11、31、55、63、64、81、86、88、89、92、94、104、104支、107、110环、112、119路公交车哈工大站下车,免费,全天开放,哈尔滨市南岗区西大直街92号,
62689317,/poi/34519.html,34519,有轨电车,5,这有轨电车真心大赞，很复古的好不好，坐上去感受一下时光倒流的感觉。,2015-01-15 00:54:02,大连有轨电车的历史始于1909年，并且大连市作为中国内地唯一的电车历史未曾中断过的城市，不仅保留了部分产于20世纪30年代的有轨电车，还在20世纪90年代至21世纪初研发生产了现代有轨电车。 1899年，大连开埠建市。1909年9月25日，大连市第一条有轨电车线路开通。从首辆有轨电车“叮咣叮咣”地在大连街头缓缓驶过，到现在整整100个年头了。百年间，大连市民对有轨电车一直珍爱有加，它作为一种市民常用的出行工具被成功地保留到了今天。201路部分车辆还是解放前的样式，纯木质的内饰，很有年代感。,233,,,,201路(兴工街-华乐广场，4:40-23:30)； 202路(小平岛前-兴工街，5:30-22:00),票价2元,,辽宁省大连沙河口区兴工街站,
62689317,/poi/35726.html,35726,周黑鸭( 解放大道店),5,来武汉必然要吃周黑鸭，这个毫无疑问，作为南方人就是喜欢那个辣，然后个人觉得花椒稍微多了点。,2015-04-15 07:48:11,,,,,,,,,,
62689317,/poi/105886.html,105886,汉口火车站,5,汉口站这欧式建筑倒是真心挺有特点，挺漂亮，挺霸气的，我非常喜欢。,2014-05-09 12:44:32,,,,,,,,,,
62689317,/poi/182674.html,182674,丽江火车站,5,丽江站挺小的，离古城有一段距离。打车十多块，有公交过去，也有黑车5块还是10块一人，敢坐的话其实也没什么问题，别接受他们的推荐就行了。,2015-04-29 10:40:04,,,,,,,,,,
62689317,/poi/195746.html,195746,天门山索道,5,目前为止坐过以及看到过的索道中，天门山索道是最爽的，主要上去的时候太险了，坐在上面看着非常爽，而且比较起松花江索道之类的一小段就50块钱，这把真心不贵,2015-04-06 22:02:58,天门山索道位于张家界市天门山国家森林公园内，索道全长7454米，高差1277米，是世界最长的高山观光客运索道，单程运行时间约28分钟。其中站到上站之间的局部斜度更高达37度，世界罕见，是国内局部斜度最大的索道，同时也是支架最多的索道。索道共有轿厢98个，索道支架57 个（含3个救护支架），全部采用欧洲原装进口设备。  天门山索道以张家界市中心的城市花园为起点，直达天门山顶的原始空中花园，犹如一道彩虹飞渡“人间” “天上”，成为天门山旅游风景区“四大奇观”之一，为张家界这一世界级风景名胜区又添绝世奇景。,729,0744-8366666;0744-8128006,http://www.tianmenshan.com.cn/,30分钟,公交： 从张家界市区内乘坐4、5、6路公交车，均可到达位于大庸路的【城市花园索道】站。,包含在天门山门票套票中，无需单独购票。,旺季（3月1日-11月30日）：8:00-16:00  淡季（12月1日-2月28日）：8:00-16:30,张家界市永定区大庸路，官黎坪天门山索道下站,
62689317,/poi/440965.html,440965,沈阳北站,4,挺新的车站，沾边设施也齐全，不过总体上还是中规中矩，没太大特点,2014-07-27 22:09:05,,,,,,,,,,
62689317,/poi/1138468.html,1138468,烟台火车站,4,烟台站听新的，作为一个血土木的看着他那大网壳觉得很有意思。,2015-04-29 10:42:47,,,,,,,,,,
62689317,/poi/3302431.html,3302431,武昌江滩,5,犹记得第一次到武汉时从武汉长江大桥上下来，坐在江滩上看游泳的人，桥上过一会就有一辆火车驶过，真心有感觉。,2014-05-09 12:44:26,武昌江滩充满了朴实的本地生活气息。 在夏日的夜晚，很多市民来这里吹吹江风，看对面汉口江滩的夜景，或者放风筝、抽陀螺和锻炼身体。,210,,,1-2小时,公交： 乘坐16路、43路环线到【临江大道大堤口】站，下车即到。 乘坐15路、343路、576路到【中山路大堤口】站，下车即到。 乘坐11路、15路、43路环线、343路、514路、530路内环、530路外环、539路、542路、554路、566路、576路、607路、804路到【中山路解放路】站，下车步行470米即到。  出租车： 武汉有两种出租车，一种是富康和爱丽舍车型，起步价6元/2公里，8元/3公里，之后1.4元/km；另一种是新款东风雪铁龙凯旋车型，起步价8元/2公里，之后1.6元/km。另加收2元燃油附加费。,无需门票,全天,武汉市武昌区临江大道武昌江滩,
62689317,/poi/3454207.html,3454207,光谷国际广场,4,我去时因为新建好，人海不是特别多，但我相信以后肯定会有越来越多人去的。喜欢购物的朋友可以一去。,2014-07-16 23:57:16,,,,,,,,,,
62689317,/poi/4607105.html,4607105,聂耳音乐广场,5,玉溪城内很值得一逛的地方，我觉得很是的能体现玉溪人民闲适的生活,2014-05-09 12:23:38,由高处俯瞰，聂耳音乐广场的造型是一把巨大的小提琴，尤其在晚上，霓虹闪烁，景色更为壮观。广场由一湖、两线、一桥、四区组成，园中的玉湖景色优美，两岸绿树成荫，各种水生植物遍布，迎宾桥横跨玉湖之上，连接两岸美景。文化休闲区建有聂耳图书馆、聂耳纪念馆、博物馆等，是当地的主要文化场所；音乐广场区可容纳2万多人，是整个广场的核心区域，区内的音乐喷泉会不定时的循环表演，精彩壮观，晚上映衬广场灯光更加漂亮。运动功能区由嬉水池、儿童游乐设施等组成，是亲子游玩的好地方；生态休闲区的山顶景观是广场的最高点，立有聂耳演奏小提琴的铜像，铜像下面有前国务院副总理李岚清亲笔题写的聂耳音乐广场六个大字，是玉溪市的地标式景观之一。,55,,,半天,5路公交车至冯家冲站下车后可到,,,云南省玉溪市红塔区河滨路,
62689317,/poi/5422728.html,5422728,哈尔滨太平国际机场Harbin Taiping International Airport,5,离市区还是比较远的，犹记得大一时自己一个人从飞机上下来的感觉，一晃，三年过去了,2014-05-09 12:32:54,,,,,,,,,,
62689317,/poi/5688884.html,5688884,武昌火车站,3,因为从不同的地方转车，也路过不少火车站了，说实话，对武昌站印象不是特别深，没太多特色,2014-05-09 12:44:43,,,,,,,,,,
62689317,/poi/5806374.html,5806374,15库,5,很文艺，很小清新的地方，外面走廊上就面对着海，坐在那儿写了一下午明信片，慢时光的日子真心大赞，,2015-01-15 00:49:40,15库是大连一个有点小资有点文艺范的地方，由一个废弃的大仓库加以改造利用成了咖啡吧、书吧等店面，氛围不错。15库不同于海滩风格，这里周围都是大连的海港，停泊着各式船只。推荐晚上去看，阵阵海风，点点客轮灯光，和朋友聊聊天还是挺不错的。,254,0411-82622666,,2-3小时,市内可乘坐13路到港兴路；或乘16路到长江东路；或者乘坐7、11、16、27、30、703、710、712路到港湾桥下车，向海边步行不远就可以到达15库,免费,全天,辽宁省大连市中山区港湾街1号,
62689317,/poi/5870090.html,5870090,长春火车站,5,长春站我去时在修路什么的，很拥挤，现在修好应该好多了，要注意的是他南广场和北广场离得挺远的，所以坐车的一定看好了从哪个广场进站出站。北广场旁边就是万达，等车时间充裕的可以去逛逛，看看电影什么的。,2015-04-29 10:46:05,,,,,,,,,,
62689317,/poi/5878767.html,5878767,南湾海鲜市场,4,这次在涠洲岛，因为是单位上出来，吃的比较舍得，所以海鲜是给我印象最深的了，吃得特别嗨。海鲜市场下午比较热闹，因为早上出海的人回来了。海鲜也特别新鲜。,2017-03-14 14:46:54,,,,,,,,,,
62689317,/poi/5945361.html,5945361,天门山玻璃栈道,4,大名鼎鼎的玻璃栈道玻璃磨得有些花了，往下看时不太清晰，并没有想象中的刺激啦，而且单独要加门票5元。算是天门山的一大特色，值不值得就看各人怎么想了。,2015-03-15 08:29:45,玻璃栈道是天门山山顶的主打精华特色游道。这条看着就让人腿软的玻璃栈道给人带来的刺激震撼感可与举世闻名的美国大峡谷玻璃走廊“天空之路”媲美。晴天时，蓝天和白云的倒影铺满了整条栈道，让人在对脚下的透明战战兢兢之余，更乐享于踏云而行的快感；云雾天气，玻璃栈道则在雾中若隐若现，天上人间的美景更是让人惊叹不已。为了让游客零瑕疵的透过玻璃桥看到美丽的风景，上桥的游客均要求戴上鞋套，以保持玻璃桥的透明和干净。如果你够胆，一定要挑战天门山顶的东方“天空之路”。,917,0744-8366666,,1-2小时,位于张家界景区内，可步行前往。,门市价：10元除了天门山国家森林公园门票外，玻璃栈道在天门山的西线，走一趟价格为5元（鞋套费用），还需缴纳5元的押金（鞋套坏了将不会退），在栈道的另一端即可退还押金。,旺季（3月1日~11月30日）：8:00~16:00  淡季（12月1日~2月28日）：8:00~16:30,张家界市永定区官黎坪天门山国家森林公园内,
62689317,/poi/6004175.html,6004175,北海火车站,3,作为一个建筑狗，唯一印象就是这个建筑好奇葩。,2017-03-14 14:49:13,,,,,,,,,,
62689317,/poi/6071557.html,6071557,裕湘纱厂,3,本来看到有人说这是摄影的好地方才去的，以为我是像北京798或者大连十五库那样的旧厂区改造的地方，结果他只是旧厂区，没改造，也不能去室内，交通也不太方便。,2015-04-08 19:43:50,裕湘纱厂是长沙保存比较完整的老工业遗址，距今已经有百年历史，因一场被称为“文夕大火”的灾难，再加上现代化改造工程，现在的裕湘纱厂只是在原址上重建的一排民国时期的洋房而已，内部不开放。 也因此这儿寂寞冷清，如同废置的楼房，来的游客不多，甚至出租车司机都不知道它的存在。但这对于爱摄影的人不正是乐得其所的么？清静之下随心所欲，拍摄或古典或怀旧之风，任你发挥。 其中浅黄色的门楼最为抢眼，为凯旋门式建筑，门顶横梁正中嵌着一颗五角星，构造庄重。 周围会有当地人在草坪上晒太阳玩耍，远眺还能看到银盆岭大桥，夜晚亮灯了比较漂亮，可沿河堤吹风散步。不过这里距离市区较远，交通不便，如时间紧张不建议前往。,56,,,1-2小时,交通不方便，一般最好乘出租车前往  1、乘车：乘66、132、149、168、302、348、402、405、704、804、907路公交车在银盆岭大桥西站下车步行约800米可达； 2、自驾：从黄兴南路向正西方向出发，沿西湖路行驶640米，右转进入湘江中路，沿湘江中路行驶1.7公里，过右侧的万达广场约180米后，朝咸嘉湖路/潇湘中路方向，右前方转弯上匝道，之后沿匝道行驶1.0公里，直行进入营盘路隧道，再沿营盘路隧道行驶990米，朝潇湘中路方向，稍向右转上匝道，沿匝道行驶630米，直行进入潇湘北路，之后沿潇湘北路行驶820米，右转，再行驶10米，到达终点,无门票,全天,长沙市岳麓区潇湘北路附近,
62689317,/poi/6147090.html,6147090,佛山火车站FoShan Railway Station,3,火车站比较老，去的时候也还在修缮，感觉挺不好的。不过佛山属于珠三角的几大核心之一，其他交通就已经很完善了,2017-03-14 14:34:05,,,,,,,,,,
